X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-79.620341175,43.7238549100001,9271,GO-202213816,2022/01/03 05:00:00+00,2008/08/01 04:00:00+00,2022,January,3,3,Monday    ,12,2008,August,1,214,Friday    ,0,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6203411751848,43.7238549103721
-79.562369078,43.6273364480001,9272,GO-202214057,2022/01/03 05:00:00+00,2021/12/21 05:00:00+00,2022,January,3,3,Monday    ,12,2021,December,21,355,Tuesday   ,4,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2132,200,Theft From Motor Vehicle Over,Theft Over,12,Markland Wood,12,Markland Wood (12),-79.5623690779875,43.6273364483023
-79.4253609949999,43.675075022,9273,GO-20229000354,2022/01/04 05:00:00+00,2022/01/04 05:00:00+00,2022,January,4,4,Tuesday   ,17,2022,January,4,4,Tuesday   ,17,D13,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,94,Wychwood,94,Wychwood (94),-79.4253609948206,43.6750750215251
-79.560621955,43.767407496,9274,GO-202219774,2022/01/04 05:00:00+00,2022/01/04 05:00:00+00,2022,January,4,4,Tuesday   ,10,2022,January,4,4,Tuesday   ,4,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,21,Humber Summit,21,Humber Summit (21),-79.5606219545876,43.7674074963942
-79.485320185,43.7789469730001,9275,GO-202228591,2022/01/05 05:00:00+00,2021/12/30 05:00:00+00,2022,January,5,5,Wednesday ,15,2021,December,30,364,Thursday  ,22,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,27,York University Heights,27,York University Heights (27),-79.4853201849277,43.7789469729578
-79.452859641,43.733376852,9276,GO-2022107330,2022/01/05 05:00:00+00,2022/01/05 05:00:00+00,2022,January,5,5,Wednesday ,19,2022,January,5,5,Wednesday ,19,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,33,Clanton Park,33,Clanton Park (33),-79.4528596405492,43.7333768524913
-79.395567141,43.646734387,9277,GO-202227944,2022/01/05 05:00:00+00,2022/01/05 05:00:00+00,2022,January,5,5,Wednesday ,13,2022,January,5,5,Wednesday ,13,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3955671407283,43.6467343873961
-79.314847336,43.6667336720001,9278,GO-202225462,2022/01/05 05:00:00+00,2022/01/05 05:00:00+00,2022,January,5,5,Wednesday ,11,2022,January,5,5,Wednesday ,11,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,63,The Beaches,63,The Beaches (63),-79.3148473362878,43.6667336724909
-79.285735834,43.723282684,9279,GO-202233727,2022/01/07 05:00:00+00,2021/12/10 05:00:00+00,2022,January,7,7,Friday    ,13,2021,December,10,344,Friday    ,15,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2857358335848,43.7232826837995
-79.376427108,43.64874339,9280,GO-202249915,2022/01/08 05:00:00+00,2022/01/03 05:00:00+00,2022,January,8,8,Saturday  ,19,2022,January,3,3,Monday    ,0,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3764271079719,43.6487433901176
-79.542672215,43.6220106750001,9281,GO-202239895,2022/01/08 05:00:00+00,2022/01/07 05:00:00+00,2022,January,8,8,Saturday  ,7,2022,January,7,7,Friday    ,7,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5426722152929,43.6220106747976
-79.4748118209999,43.679641917,9282,GO-202247889,2022/01/08 05:00:00+00,2022/01/08 05:00:00+00,2022,January,8,8,Saturday  ,14,2022,January,8,8,Saturday  ,5,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.474811821016,43.6796419174488
-79.419997168,43.639679438,9283,GO-202246709,2022/01/08 05:00:00+00,2022/01/08 05:00:00+00,2022,January,8,8,Saturday  ,12,2022,January,8,8,Saturday  ,10,D14,Convenience Stores,Commercial,2133,200,Theft Over - Shoplifting,Theft Over,163,Fort York-Liberty Village,82,Niagara (82),-79.4199971681005,43.639679437799
-79.3533607379999,43.804515914,9284,GO-20229000786,2022/01/08 05:00:00+00,2021/08/19 04:00:00+00,2022,January,8,8,Saturday  ,7,2021,August,19,231,Thursday  ,7,D33,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2130,200,Theft From Mail / Bag / Key,Theft Over,48,Hillcrest Village,48,Hillcrest Village (48),-79.3533607379426,43.8045159141975
-79.3889303289999,43.7051735540001,9285,GO-202252753,2022/01/09 05:00:00+00,2021/11/28 05:00:00+00,2022,January,9,9,Sunday    ,10,2021,November,28,332,Sunday    ,18,D53,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,99,Mount Pleasant East,99,Mount Pleasant East (99),-79.3889303287327,43.7051735538104
-79.365022439,43.652443088,9286,GO-202254581,2022/01/09 05:00:00+00,2021/11/24 05:00:00+00,2022,January,9,9,Sunday    ,17,2021,November,24,328,Wednesday ,13,D51,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,73,Moss Park,73,Moss Park (73),-79.3650224391403,43.6524430881109
-79.347354153,43.7824445050001,9287,GO-202255865,2022/01/09 05:00:00+00,2021/12/09 05:00:00+00,2022,January,9,9,Sunday    ,21,2021,December,9,343,Thursday  ,18,D33,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2132,200,Theft From Motor Vehicle Over,Theft Over,47,Don Valley Village,47,Don Valley Village (47),-79.3473541525475,43.7824445052818
-79.45353062,43.7489968250001,9288,GO-202233721,2022/01/10 05:00:00+00,2021/12/17 05:00:00+00,2022,January,10,10,Monday    ,10,2021,December,17,351,Friday    ,18,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2132,200,Theft From Motor Vehicle Over,Theft Over,33,Clanton Park,33,Clanton Park (33),-79.4535306202358,43.7489968246353
-79.4197487439999,43.6361816570001,9289,GO-202258760,2022/01/10 05:00:00+00,2021/12/21 05:00:00+00,2022,January,10,10,Monday    ,11,2021,December,21,355,Tuesday   ,4,D14,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,163,Fort York-Liberty Village,82,Niagara (82),-79.4197487441838,43.6361816565799
-79.397377143,43.6680270460001,9290,GO-202260949,2022/01/10 05:00:00+00,2021/07/01 04:00:00+00,2022,January,10,10,Monday    ,17,2021,July,1,182,Thursday  ,0,D53,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2130,210,Theft Over,Theft Over,95,Annex,95,Annex (95),-79.3973771434539,43.6680270463651
-79.535838553,43.623553341,9291,GO-202258890,2022/01/10 05:00:00+00,2022/01/10 05:00:00+00,2022,January,10,10,Monday    ,11,2022,January,10,10,Monday    ,11,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5358385531028,43.623553341498
-79.560917973,43.638426323,9292,GO-202259464,2022/01/10 05:00:00+00,2022/01/10 05:00:00+00,2022,January,10,10,Monday    ,14,2022,January,10,10,Monday    ,13,D22,"Apartment (Rooming House, Condo)",Apartment,2132,200,Theft From Motor Vehicle Over,Theft Over,13,Etobicoke West Mall,13,Etobicoke West Mall (13),-79.5609179727129,43.6384263230055
-79.396862555,43.6527813160001,9293,GO-202262512,2022/01/10 05:00:00+00,2021/12/31 05:00:00+00,2022,January,10,10,Monday    ,21,2021,December,31,365,Friday    ,20,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3968625551265,43.6527813160568
-79.5568998429999,43.6101198170001,9294,GO-202261739,2022/01/11 05:00:00+00,2021/12/16 05:00:00+00,2022,January,11,11,Tuesday   ,14,2021,December,16,350,Thursday  ,18,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5568998425087,43.6101198168381
-79.4365609819999,43.693676103,9295,GO-202267079,2022/01/11 05:00:00+00,2022/01/11 05:00:00+00,2022,January,11,11,Tuesday   ,15,2022,January,11,11,Tuesday   ,15,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,107,Oakwood Village,107,Oakwood Village (107),-79.4365609823409,43.6936761032638
-79.3863354009999,43.673336857,9296,GO-202267156,2022/01/11 05:00:00+00,2021/12/10 05:00:00+00,2022,January,11,11,Tuesday   ,15,2021,December,10,344,Friday    ,10,D53,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),-79.3863354006051,43.6733368567353
-79.361039443,43.6477327790001,9297,GO-202266153,2022/01/11 05:00:00+00,2021/12/22 05:00:00+00,2022,January,11,11,Tuesday   ,13,2021,December,22,356,Wednesday ,12,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3610394432808,43.6477327791505
-79.502760908,43.6593616690001,9298,GO-202268010,2022/01/11 05:00:00+00,2021/12/21 05:00:00+00,2022,January,11,11,Tuesday   ,18,2021,December,21,355,Tuesday   ,23,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2132,200,Theft From Motor Vehicle Over,Theft Over,15,Kingsway South,15,Kingsway South (15),-79.5027609081491,43.6593616685425
-79.311865967,43.794350523,9299,GO-202268964,2022/01/11 05:00:00+00,2021/12/27 05:00:00+00,2022,January,11,11,Tuesday   ,20,2021,December,27,361,Monday    ,0,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2132,200,Theft From Motor Vehicle Over,Theft Over,148,East L'Amoreaux,117,L'Amoreaux (117),-79.3118659665614,43.7943505229057
-79.3745632869999,43.6570608980001,9300,GO-20229001113,2022/01/11 05:00:00+00,2022/01/10 05:00:00+00,2022,January,11,11,Tuesday   ,2,2022,January,10,10,Monday    ,23,D51,"Apartment (Rooming House, Condo)",Apartment,2132,200,Theft From Motor Vehicle Over,Theft Over,73,Moss Park,73,Moss Park (73),-79.3745632872114,43.6570608976536
-79.534053,43.619284195,9301,GO-202259837,2022/01/11 05:00:00+00,2022/01/10 05:00:00+00,2022,January,11,11,Tuesday   ,9,2022,January,10,10,Monday    ,5,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2132,200,Theft From Motor Vehicle Over,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5340530003429,43.6192841945491
-79.194876826,43.8030714870001,9302,GO-202273307,2022/01/12 05:00:00+00,2022/01/12 05:00:00+00,2022,January,12,12,Wednesday ,13,2022,January,12,12,Wednesday ,13,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,144,Morningside Heights,131,Rouge (131),-79.1948768259588,43.803071487419
-79.195778355,43.8051075110001,9303,GO-202273041,2022/01/12 05:00:00+00,2021/12/24 05:00:00+00,2022,January,12,12,Wednesday ,14,2021,December,24,358,Friday    ,18,D42,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2132,200,Theft From Motor Vehicle Over,Theft Over,144,Morningside Heights,131,Rouge (131),-79.195778354937,43.8051075109039
-79.4087913069999,43.7237248340001,9304,GO-202268983,2022/01/12 05:00:00+00,2021/12/27 05:00:00+00,2022,January,12,12,Wednesday ,12,2021,December,27,361,Monday    ,14,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,105,Lawrence Park North,105,Lawrence Park North (105),-79.4087913069129,43.7237248339111
-79.607303606,43.7436950630001,9305,GO-202268990,2022/01/12 05:00:00+00,2021/12/27 05:00:00+00,2022,January,12,12,Wednesday ,11,2021,December,27,361,Monday    ,11,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6073036060421,43.7436950626312
